순위,영화명,개봉일,매출액 ,매출액점유율,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
598,6월 단편 상상극장-학교 안에서,,"400,000",0.0%,"400,000",50,50,1,4,한국,한국,,,,기타,,
598,꿈의 제인,2017.5.31,"279,000",0.0%,"205,318,700",50,"25,110",1,3,한국,한국,영화사 서울집,"(주)엣나인필름,CGV아트하우스",청소년관람불가,드라마,조현훈,"이민지,구교환,이주영,박현영,조경아,이성민,김가희,박강섭,박경혜,이학주,이석형"
598,마이 리틀 히어로,2013.1.9,"250,000",0.0%,"1,304,073,128",50,"186,191",1,1,한국,한국,굿초이스컷픽쳐스(주),씨제이이앤엠(주),전체관람가,드라마,김성훈,"김래원,지대한,이성민,조안,이광수,이청미,이효선,조선아,최지연,김원해,이해영,이민아,김강일,강두,김성은"
598,망원동 인공위성,2015.2.5,"50,000",0.0%,"20,926,700",50,"3,022",1,1,한국,한국,플레인 픽처스,(주)시네마달,12세이상관람가,다큐멘터리,김형주,"송호준,조성윤,송호준,유지선,홍성훈"
598,테슬라 프로젝트,,"50,000",0.0%,"172,500",50,85,1,1,한국,한국,와우시그널,,12세이상관람가,"SF,어드벤처",김영수,
598,플랑크 상수,2015.4.30,"50,000",0.0%,"5,003,500",50,654,1,1,한국,한국,(주)영화사 조제,하준사,청소년관람불가,"드라마,판타지,코미디",조성규,"김재욱,김지유,진아름,백재호,안지혜,현지윤,이새별,김상석"
604,국가대표 2,2016.8.10,"359,000",0.0%,"5,483,719,042",49,"710,166",1,1,한국,한국,케이엠컬쳐㈜,메가박스중앙(주)플러스엠,12세이상관람가,드라마,김종현,"수애,오달수,오연서,하재숙,김슬기,김예원,진지희,임진영,박진하,전송이,방추성,백상훈,서은정,조규영,안승호,조수지,조희윤,이경선,이민지,이선미,이영화,함지후,곽지유,이봉련,조희봉,김응수,최병모"
604,물속에서 숨 쉬는 법,,"335,000",0.0%,"2,230,000",49,398,2,7,한국,한국,,,,드라마,고현석,"윤진,김현빈,박지수,오동민,장준휘"
604,바다로 가자,,"240,000",0.0%,"781,200",49,127,1,2,한국,한국,,,,다큐멘터리,김량,
604,"여름밤, Lucky Horror (인디스데이)",,"231,500",0.0%,"231,500",49,49,1,13,한국,한국,,,,기타,,
608,FIWOM 2019 피움초이스1,,"329,000",0.0%,"329,000",47,47,1,1,한국,한국,,,,드라마,,
609,제13회 대단한단편영화제-단편 초청 1,,"368,000",0.0%,"368,000",46,46,1,2,한국,한국,,,,기타,,
609,후쿠시마의 미래,2015.4.9,"92,000",0.0%,"5,910,000",46,984,1,23,한국,한국,(주)리키필름,(주)인디플러그,전체관람가,다큐멘터리,이홍기,김미화
611,MSFF 수상작 특별전 섹션 1,,"225,000",0.0%,"225,000",45,45,1,3,한국,한국,,,,기타,,
611,"단편1: 도시에서, 안녕하신가요? –인디피크닉2019",,"281,000",0.0%,"281,000",45,45,1,5,한국,한국,,,,기타,,
611,문영,2017.1.12,"401,000",0.0%,"62,124,599",45,"8,112",1,2,한국,한국,,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),15세이상관람가,드라마,김소연,"김태리,정현,박완규,박정식"
611,오렌지필름 기획전 – 사랑을 찍어보았습니다.,,"327,000",0.0%,"327,000",45,45,1,4,한국,한국,,,,기타,,
611,테이크 미 홈,2019.6.16,"192,000",0.0%,"192,000",45,45,1,10,한국,한국,바심미디어,바심미디어,전체관람가,다큐멘터리,이창준,
616,라오스,,"348,000",0.0%,"1,517,000",44,244,1,2,한국,한국,,센트럴파크,,"코미디,드라마",임정환,조현철
616,밤빛,,"257,000",0.0%,"537,000",44,85,1,10,한국,한국,,,,"드라마,가족",김무영,송재룡
616,아가씨,2016.6.1,"469,000",0.0%,"35,220,422,991",44,"4,288,869",1,1,한국,한국,"유한회사 아가씨에프에스,(주)모호필름,(주)용필름",씨제이이앤엠(주),청소년관람불가,"스릴러,드라마",박찬욱,"김민희,김태리,하정우,조진웅,김해숙,문소리,최병모,김인우,이용녀,조은형,장한순,이규정,이승준,이윤재,김시은"
616,제13회 대단한단편영화제-배우특별전: 강진아,,"352,000",0.0%,"352,000",44,44,1,3,한국,한국,,,,기타,,
616,호랑이보다 무서운 겨울손님,2018.4.12,"202,000",0.0%,"71,945,900",44,"8,976",1,3,한국,한국,영화사 벽돌,"그린나래미디어(주),무브먼트",15세이상관람가,"멜로/로맨스,드라마",이광국,"고현정,이진욱,서현우,류현경,고예본,김다영,김미리,김선주,김영선,김예은,김태헌,김태헌,김형식,남솔비,노선아,류제원,류제원,박소은,박시연,박시현,박시현,서수지,안보영,오도이,이건창,이상희,이석창,이재한,정은경,조민주,홍정호,황윤주,정승길"
621,Diff 2019 경쟁6,,"290,000",0.0%,"290,000",43,43,1,1,한국,한국,,,,드라마,,
622,겨울밤에,,"244,000",0.0%,"1,751,400",42,278,1,4,한국,한국,,,,드라마,장우진,서영화
622,최악의 하루,2016.8.25,"195,000",0.0%,"644,104,190",42,"81,296",1,2,한국,한국,㈜인디스토리,CGV아트하우스,15세이상관람가,멜로/로맨스,김종관,"한예리,이와세 료,권율,이희준,이승연,강 숙,최유화,이승연"
624,내부자들: 디 오리지널,2015.12.31,"342,000",0.0%,"16,980,056,975",41,"2,084,909",1,7,한국,한국,(유)내부자들 문화전문회사,(주)쇼박스,청소년관람불가,"범죄,드라마",우민호,"신지수,이병헌,조승우,백윤식,이경영,김홍파,배성우,조재윤,김대명,조우진,이엘,정만식,김병옥,박진우,남일우,김의성,손종학,조덕제,유재명,권태원,강신철,정민성"
625,군대,,"252,000",0.0%,"1,076,000",40,160,1,3,한국,한국,,,,다큐멘터리,박경근,
626,개의 역사,,"363,000",0.0%,"1,559,000",39,245,1,3,한국,한국,,,,다큐멘터리,김보람,
626,단편2: 처음이 낯선 당신에게 –인디피크닉2019,,"253,000",0.0%,"253,000",39,39,1,5,한국,한국,,,,드라마,,
626,유정 - 스며들다,2019.4.24,"112,000",0.0%,"112,000",39,39,5,39,한국,한국,(주)노시스컴퍼니,(주)노시스컴퍼니,청소년관람불가,멜로/로맨스,황일,"전광렬,정연주"
626,퀴어영화 뷰티풀(감독판),,"195,000",0.0%,"195,000",39,39,1,1,한국,한국,99film,,청소년관람불가,"멜로/로맨스,코미디",백인규,"김현목,나도환,최찬호,최지웅"
630,김금순배우 상영회,,"404,000",0.0%,"404,000",38,38,1,1,한국,한국,,,,기타,,
630,슈퍼문,,"173,000",0.0%,"173,000",38,38,2,10,한국,한국,,,,애니메이션,홍대영,
630,"혜영, 혜영씨",,"265,000",0.0%,"265,000",38,38,1,1,한국,한국,,,,"드라마,멜로/로맨스",김용삼,"문혜인,김용삼"
633,3월 단편 상상극장-Women's March,,"296,000",0.0%,"296,000",37,37,1,4,한국,한국,,,,기타,,
633,BISFF 리턴즈! 부산국제단편영화제 수상작 순회상영,,"254,500",0.0%,"254,500",37,37,1,3,한국,한국,,,,기타,,
635,17th 필름다빈 프로젝트: 공민정 배우전,,"323,000",0.0%,"323,000",36,36,1,1,한국,한국,,,,드라마,,
635,1월 수요단편극장 - 2018년을 빛낸 화제의 단편영화 넷,,"279,000",0.0%,"279,000",36,36,1,1,한국,한국,,,,기타,,
635,Diff 2019 경쟁3,,"244,000",0.0%,"244,000",36,36,1,1,한국,한국,,,,드라마,,
635,더 가까이(인디스데이),,"209,000",0.0%,"209,000",36,36,1,9,한국,한국,,,,기타,,
635,백현진 단편 기획전,,"324,000",0.0%,"324,000",36,36,1,1,한국,한국,,,,드라마,,
640,어둔 밤,2018.9.6,"270,000",0.0%,"12,169,300",35,"1,471",1,2,한국,한국,풋메이드 픽쳐스,(주)영화사오원,15세이상관람가,"액션,코미디",심찬양,"송의성,이요셉,김상훈,오수경,김기훈,김보경,김상훈,김상훈,김예은,김예지,김은광,김은광,김주영,김진태,김진태,김진태,박성우,성유진,송의영,심정용,엄윤정,윤민석,이보영,장의선,조병훈,조병훈,최민주"
640,"오렌지필름 기획전 - 장윤미 감독의 그리고,",,"235,000",0.0%,"235,000",35,35,1,4,한국,한국,,,,다큐멘터리,장윤미,
640,운동회,2018.3.22,"110,500",0.0%,"34,128,400",35,"5,122",1,5,한국,한국,영화사 질주,(주)리틀빅픽쳐스,12세이상관람가,"가족,코미디",김진태,"양지웅,김수안,이정비,최혁,박찬영,강민지,강송연,김나영,김동현,김미정,김성일,김성진,김성철,김승주,김주연,김주현,김지원,김진우,김하영,김효선,박성대,박성은,박슬기,박준서,백상훈,윤지혜,이미숙,이병길,이영준,이영준,이윤희,이재화,이정규,이현우,임지웅,장경선,장정수,정성일,최윤,황병윤,김미경"
643,Diff 2019 경쟁7,,"231,000",0.0%,"231,000",33,33,1,1,한국,한국,,,,드라마,,
643,Diff 2019 경쟁8,,"227,000",0.0%,"227,000",33,33,1,1,한국,한국,,,,드라마,,
643,독립영화 반짝반짝전 광주 단편,,"216,000",0.0%,"216,000",33,33,2,6,한국,한국,,,,드라마,,
643,오렌지필름 기획전-유지영 감독전,,"260,000",0.0%,"260,000",33,33,1,5,한국,한국,,,,기타,,
643,펀치볼,,"160,000",0.0%,"160,000",33,33,1,4,한국,한국,,,,다큐멘터리,김영조,
648,단편3: 잃어버린 꿈을 찾아서 –인디피크닉2019,,"203,000",0.0%,"203,000",32,32,1,5,한국,한국,,,,기타,,
649,Diff 2019 경쟁2,,"217,000",0.0%,"217,000",31,31,1,1,한국,한국,,,,기타,,
649,김새벽 배우 특별전(인디스데이),,"182,500",0.0%,"182,500",31,31,1,11,한국,한국,,,,기타,,
649,여행의 묘미,,"155,000",0.0%,"190,000",31,38,1,2,한국,한국,,,,드라마,마성재,이주영
649,펀치드렁크 하트(인디스데이),,"177,500",0.0%,"177,500",31,31,1,11,한국,한국,,,,기타,,
653,Diff 2019 경쟁5,,"205,000",0.0%,"205,000",30,30,1,1,한국,한국,,,,기타,,
653,MSFF 수상작 특별전 섹션 2,,"150,000",0.0%,"150,000",30,30,1,3,한국,한국,,,,기타,,
653,[작은영화영화제] 대학영화: 반짝이는 영화의 시작,,"30,000",0.0%,"30,000",30,30,1,1,한국,한국,,,,기타,,
653,곽민규 X 김시은 배우전(인디스데이),,"175,500",0.0%,"175,500",30,30,1,7,한국,한국,,,,기타,,
653,리얼,2017.6.28,"210,000",0.0%,"3,358,122,530",30,"470,195",1,1,한국,한국,(주)코브픽쳐스,씨제이이앤엠(주),청소년관람불가,액션,이사랑,"김수현,성동일,이성민,최진리,조우진,이경영,김홍파,정인겸,최권,한지은,문광무,박서준,장현도,전누리,최안나,이경민,이상훈,이선민,이선민,이성민,이세원,이수연,이정현,이태형,황수진,이형주,임지혜,고규필,황성준,배수지,안소희,현봉식,이정현,남경"
653,사선의 끝,2019.10.30,"149,500",0.0%,"149,500",30,30,4,5,한국,한국,(주)엠씨엠씨,(주)엠씨엠씨,15세이상관람가,드라마,이은상,"정만식,강은진,우정국"
653,애니메이션 기획전 단편: 리틀시네마,,"95,000",0.0%,"95,000",30,30,1,2,한국,한국,,,,애니메이션,,
660,10월 단편 상상극장-제13회 대단한 단편영화제 수상작,,"230,400",0.0%,"230,400",29,29,1,5,한국,한국,,,,기타,,
660,MSFF 수상작 특별전 섹션 3,,"145,000",0.0%,"145,000",29,29,1,3,한국,한국,,,,기타,,
660,"유운성이 영화를 말하다-수리세·명성, 그 6일의 기록",,"348,000",0.0%,"348,000",29,29,1,1,한국,한국,,,,다큐멘터리,,
660,푸른노을,2017.11.23,"203,000",0.0%,"22,938,200",29,"4,460",1,29,한국,한국,(주)마이더스필름,(주)드림팩트엔터테인먼트,12세이상관람가,드라마,박규식,"박인환,오미희,남경읍,서정호,엄에녹,윤철호,이경재,이승희,이현우,박명신"
664,Diff 2019 경쟁1,,"194,000",0.0%,"194,000",28,28,1,1,한국,한국,,,,기타,,
664,어멍,,"180,000",0.0%,"554,400",28,83,1,6,한국,한국,,,15세이상관람가,드라마,고훈,
664,제13회 대단한단편영화제-단편 초청 2,,"224,000",0.0%,"224,000",28,28,1,2,한국,한국,,,,기타,,
667,이방인,,"187,000",0.0%,"187,000",27,27,1,1,한국,한국,,,,드라마,김현정,박지수
667,초현실,,"187,000",0.0%,"256,000",27,37,1,3,한국,한국,,,,다큐멘터리,김응수,
669,"[작은영화영화제]부산독립영화제2018, 톺아보다",,"26,000",0.0%,"26,000",26,26,1,1,한국,한국,,,,기타,"김혜정,이신희,김선국,손태훈,정지혜",
669,노무현입니다,2017.5.25,"118,000",0.0%,"14,559,135,612",26,"1,855,515",1,2,한국,한국,영화사 풀,"CGV아트하우스,영화사 풀",12세이상관람가,다큐멘터리,이창재,"노무현,이상호"
669,"안녕, 미누",,"101,000",0.0%,"191,000",26,40,1,5,한국,한국,,,,다큐멘터리,지혜원,
669,우리 누나 친구 무삭제,2019.10.24,"130,000",0.0%,"130,000",26,26,20,26,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김부곤,안소희
673,1919유관순-그녀들의조국,,"50,000",0.0%,"50,000",25,25,1,11,한국,한국,유관순문화산업전문유한회사,,12세이상관람가,다큐멘터리,신상민,"이새봄,양윤희,김나니,박자희,장세아"
673,내 배우 영업전_강길우,,"150,000",0.0%,"150,000",25,25,1,8,한국,한국,,,,기타,,
673,애니메이션 기획전 단편:잇다,,"77,000",0.0%,"77,000",25,25,1,2,한국,한국,,,,애니메이션,,
676,Diff 2019 미드나잇시네마,,"228,000",0.0%,"228,000",24,24,1,1,한국,한국,,,,드라마,,
676,[작은영화영화제] 여성,,"24,000",0.0%,"24,000",24,24,1,1,한국,한국,,,,기타,,
676,오렌지 필름 4월 상영회 [mixtape vol. 4],,"192,000",0.0%,"192,000",24,24,1,1,한국,한국,,,,드라마,,
679,고양이 춤,2011.11.17,"143,000",0.0%,"92,270,300",23,"12,509",1,1,한국,한국,고양이구름 필름,㈜인디스토리,전체관람가,다큐멘터리,윤기형,이용한
679,공처가 삼대,,"230,000",0.0%,"230,000",23,23,1,1,한국,한국,,,,드라마,유현목,
679,밤치기,2018.11.1,"160,000",0.0%,"17,122,450",23,"2,144",1,11,한국,한국,(주)레진엔터테인먼트,무브먼트,15세이상관람가,멜로/로맨스,정가영,"정가영,박종환,형슬우,김은선"
679,소중한 날의 꿈,2011.6.23,"161,000",0.0%,"367,947,095",23,"53,248",1,4,한국,한국,(주)연필로명상하기,에이원엔터테인먼트,전체관람가,"애니메이션,드라마","안재훈,한혜진","박신혜,오연서,송창의,신정희,박진희,조효민,이태연"
679,탐정: 리턴즈,2018.6.13,"55,000",0.0%,"26,909,514,678",23,"3,152,895",1,2,한국,한국,(주)크리픽쳐스,씨제이이앤엠(주),15세이상관람가,"코미디,범죄",이언희,"권상우,성동일,이광수,서영희,이일화,남명렬,손담비,최성원,김동욱,박성일,오희준,이광호,이동민,이동민,이상철,서영희,심상민,엄진용,임승묵,박성연,임효우,박영식,정성호,정연주,정인영,박태강,정택호,조혜선,최광락,권혁석,김동욱,김미진,최재옥,홍광석,홍광석,김선간,김수영,김승필,김승필,김용호,김원진,김성규,김연교"
684,가끔 구름,,"135,000",0.0%,"275,000",22,42,1,8,한국,한국,,,,드라마,박송열,
684,개그맨,1989.6.24,"135,000",0.0%,"993,000",22,174,1,3,한국,한국,태흥영화(주),,고등학생이상관람가,"드라마,코미디",이명세,"안성기,황신혜,최종원"
684,누에치던 방,2018.1.31,"140,000",0.0%,"20,953,300",22,"2,702",1,3,한국,한국,"윈드웰러스 필름(주),영화사 잠","서울독립영화제,무브먼트",15세이상관람가,드라마,이완민,"이상희,홍승이,김새벽,이선호,임형국,최진혁,정원,김승현,이주영,윤효진,이동호,이선미,이세진,이수연,이소원,이승훈,이정은,이지윤,김지원,김진구,윤종석,임수현,장일선,전지혜,박종범,정자영,채형식,최동민,최수영,김나현,김경희,최진혁,최태현,최효빈,황지선,김성환,김수정,김연수,김예슬,김병석,김동준,조성훈"
684,며느리의 남자 무삭제,2019.10.31,"112,000",0.0%,"112,000",22,22,20,22,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김환,이은미
684,영화광 연속살인사건,,"97,000",0.0%,"97,000",22,22,1,1,한국,한국,,,,기타,박진성,
684,정사 2018 무삭제,2019.2.21,"109,000",0.0%,"109,000",22,22,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김이슬,이은미
684,침묵,,"135,000",0.0%,"205,000",22,37,2,8,한국,"한국,일본",,(주)시네마달,,다큐멘터리,박수남,
691,나의 정원,,"105,000",0.0%,"105,000",21,21,1,1,한국,한국,,,전체관람가,"다큐멘터리,드라마",원태웅,
691,족구왕,2014.8.21,"160,000",0.0%,"368,936,500",21,"47,320",1,3,한국,한국,광화문시네마,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),15세이상관람가,"코미디,멜로/로맨스,드라마",우문기,"안재홍,황승언,강봉성,박준식,배성윤,이환희,장민상,진태철,고봉곤,한지혜,권오광,김선간,김승필,김영강,김주호,배유람,황미영,박호산,이세랑,강태우"
