,영화코드,영화명,개봉일,점유율집계일,개봉n일차,개봉n일차(int),상영횟수,상영점유율,상영점유율순위,스크린수,스크린점유율,스크린점유율순위,좌석수,좌석판매율,좌석점유율,좌석점유율순위,매출액,누적매출액,관객수,누적관객수,총공급좌석수,F-rated
1503,20165450,남한산성,2017-10-03,2017-11-12,40 days 00:00:00.000000000,40,24,0.244,18,24,0.7,15,3624,10.4,0.12,16,2753200,31195267392,375,3844372,4605287.0,0
1504,20165450,남한산성,2017-10-03,2017-11-13,41 days 00:00:00.000000000,41,35,0.378,12,32,1.0,11,5020,12.4,0.18,11,4098500,31199365892,621,3844993,4605287.0,0
1505,20165450,남한산성,2017-10-03,2017-11-14,42 days 00:00:00.000000000,42,37,0.404,13,35,1.1,12,5202,11.6,0.19,12,4270000,31203635892,603,3845596,4605287.0,0
1506,20165450,남한산성,2017-10-03,2017-11-15,43 days 00:00:00.000000000,43,22,0.299,15,22,0.7,15,3064,10.9,0.11,16,2101000,31205736892,333,3845929,4605287.0,0
1507,20165450,남한산성,2017-10-03,2017-11-16,44 days 00:00:00.000000000,44,14,0.268,9,14,0.7,9,1944,8.3,0.07,9,885000,31206621892,162,3846091,4605287.0,0
1508,20165450,남한산성,2017-10-03,2017-11-17,45 days 00:00:00.000000000,45,20,0.385,9,20,1.0,9,3098,7.5,0.11,9,1457000,31208078892,233,3846324,4605287.0,0
1509,20165450,남한산성,2017-10-03,2017-11-18,46 days 00:00:00.000000000,46,18,0.359,9,18,0.9,8,2903,6.7,0.09,8,1269500,31209348392,195,3846519,4605287.0,0
1510,20165450,남한산성,2017-10-03,2017-11-19,47 days 00:00:00.000000000,47,18,0.374,8,18,1.0,8,2823,8.9,0.09,8,1730900,31211079292,250,3846769,4605287.0,0
1511,20165450,남한산성,2017-10-03,2017-11-20,48 days 00:00:00.000000000,48,22,0.467,8,22,1.2,8,3298,5.7,0.12,8,1116500,31212195792,189,3846958,4605287.0,0
1512,20165450,남한산성,2017-10-03,2017-11-21,49 days 00:00:00.000000000,49,20,0.423,9,20,1.0,9,2836,17.2,0.1,9,3367000,31215562792,487,3847445,4605287.0,0
1513,20165450,남한산성,2017-10-03,2017-11-22,50 days 00:00:00.000000000,50,16,0.188,10,15,0.6,9,1942,3.3,0.07,12,417000,31215979792,64,3847509,4605287.0,0
1514,20165450,남한산성,2017-10-03,2017-11-23,51 days 00:00:00.000000000,51,8,0.09,16,8,0.3,15,872,3.9,0.03,20,226000,31216205792,34,3847543,4605287.0,0
1515,20165450,남한산성,2017-10-03,2017-11-24,52 days 00:00:00.000000000,52,10,0.109,15,9,0.3,13,1185,30.0,0.04,16,3164500,31219370292,356,3847899,4605287.0,0
1516,20165450,남한산성,2017-10-03,2017-11-25,53 days 00:00:00.000000000,53,7,0.07400000000000001,16,7,0.3,13,1012,3.5,0.03,14,298500,31219668792,35,3847934,4605287.0,0
1517,20165450,남한산성,2017-10-03,2017-11-26,54 days 00:00:00.000000000,54,7,0.075,15,7,0.3,13,1042,2.3,0.04,13,181000,31219849792,24,3847958,4605287.0,0
1518,20165450,남한산성,2017-10-03,2017-11-27,55 days 00:00:00.000000000,55,8,0.09,14,8,0.3,13,1138,1.8,0.04,17,124000,31219973792,20,3847978,4605287.0,0
1519,20165450,남한산성,2017-10-03,2017-11-28,56 days 00:00:00.000000000,56,11,0.123,16,11,0.4,15,1591,2.1,0.06,17,227000,31220200792,33,3848011,4605287.0,0
1520,20165450,남한산성,2017-10-03,2017-11-29,57 days 00:00:00.000000000,57,1,0.009000000000000001,35,1,0.0,32,100,2.0,0.0,43,13000,31220213792,2,3848013,4605287.0,0
1521,20165450,남한산성,2017-10-03,2017-12-01,59 days 00:00:00.000000000,59,1,0.009000000000000001,28,1,0.0,27,165,57.6,0.01,20,570000,31220783792,95,3848108,4605287.0,0
1522,20165450,남한산성,2017-10-03,2017-12-04,62 days 00:00:00.000000000,62,1,0.009000000000000001,36,1,0.0,27,62,96.8,0.0,52,240000,31221023792,60,3848168,4605287.0,0
1523,20165450,남한산성,2017-10-03,2017-12-05,63 days 00:00:00.000000000,63,1,0.01,32,1,0.0,24,35,85.7,0.0,45,120000,31221143792,30,3848198,4605287.0,0
1524,20165450,남한산성,2017-10-03,2017-12-07,65 days 00:00:00.000000000,65,1,0.012,30,1,0.0,28,164,56.1,0.01,23,368000,31221511792,92,3848290,4605287.0,0
1525,20165450,남한산성,2017-10-03,2017-12-08,66 days 00:00:00.000000000,66,2,0.024,23,1,0.0,26,328,47.6,0.01,19,624000,31222135792,156,3848446,4605287.0,0
1526,20165450,남한산성,2017-10-03,2017-12-12,70 days 00:00:00.000000000,70,1,0.012,27,1,0.0,23,32,100.0,0.0,32,256000,31222391792,32,3848478,4605287.0,0
1527,20165450,남한산성,2017-10-03,2017-12-14,72 days 00:00:00.000000000,72,2,0.024,28,2,0.1,24,345,87.0,0.01,26,1200000,31223591792,300,3848778,4605287.0,0
1528,20165450,남한산성,2017-10-03,2017-12-19,77 days 00:00:00.000000000,77,2,0.022,25,2,0.1,20,64,100.0,0.0,32,512000,31224103792,64,3848842,4605287.0,0
1529,20165450,남한산성,2017-10-03,2017-12-26,84 days 00:00:00.000000000,84,1,0.009000000000000001,26,1,0.0,21,181,91.2,0.01,21,660000,31224763792,165,3849007,4605287.0,0
1530,20165450,남한산성,2017-10-03,2017-12-27,85 days 00:00:00.000000000,85,1,0.006999999999999999,22,1,0.0,17,181,44.2,0.01,14,320000,31225083792,80,3849087,4605287.0,0
1531,20165450,남한산성,2017-10-03,2018-04-22,201 days 00:00:00.000000000,201,1,0.012,28,1,0.0,27,82,51.2,0.0,31,336000,31225419792,42,3849129,4605287.0,0
1532,20170402,강철비,2017-12-14,2017-11-15,-29 days +00:00:00.000000000,-29,6,0.08199999999999999,26,3,0.1,32,1454,96.6,0.05,25,11664000,11664000,1404,1404,5048460.0,0
1533,20170402,강철비,2017-12-14,2017-12-10,-4 days +00:00:00.000000000,-4,1,0.01,22,1,0.0,21,247,100.0,0.01,16,1729000,13393000,247,1651,5048460.0,0
1534,20170402,강철비,2017-12-14,2017-12-11,-3 days +00:00:00.000000000,-3,18,0.212,8,17,0.6,8,4924,95.6,0.18,8,37640000,51033000,4705,6356,5048460.0,0
1535,20170402,강철비,2017-12-14,2017-12-12,-2 days +00:00:00.000000000,-2,42,0.495,8,41,1.5,7,9244,65.0,0.34,5,53672700,104705700,6004,12360,5048460.0,0
1536,20170402,강철비,2017-12-14,2017-12-13,-1 days +00:00:00.000000000,-1,32,0.375,8,28,1.0,8,5381,69.7,0.2,8,28363000,133068700,3752,16112,5048460.0,0
1537,20170402,강철비,2017-12-14,2017-12-14,0 days 00:00:00.000000000,0,5247,61.904,1,1259,41.9,1,944982,25.1,36.71,1,1711379500,1844448200,236952,253064,5048460.0,0
1538,20170402,강철비,2017-12-14,2017-12-15,1 days 00:00:00.000000000,1,5455,62.867,1,1276,43.0,1,980362,29.5,37.42,1,2318547610,4162995810,288951,542015,5048460.0,0
1539,20170402,강철비,2017-12-14,2017-12-16,2 days 00:00:00.000000000,2,6102,61.918,1,1419,44.3,1,1104218,48.8,39.86,1,4481554006,8644549816,539301,1081316,5048460.0,0
1540,20170402,강철비,2017-12-14,2017-12-17,3 days 00:00:00.000000000,3,6152,63.01300000000001,1,1426,45.0,1,1109113,50.8,40.97,1,4689844200,13334394016,563824,1645140,5048460.0,0
1541,20170402,강철비,2017-12-14,2017-12-18,4 days 00:00:00.000000000,4,5841,65.48899999999999,1,1332,46.0,1,1068482,22.1,42.74,1,1744647900,15079041916,235668,1880808,5048460.0,0
1542,20170402,강철비,2017-12-14,2017-12-19,5 days 00:00:00.000000000,5,5934,65.209,1,1390,45.2,1,1080332,21.3,43.19,1,1695385850,16774427766,230227,2111035,5048460.0,0
1543,20170402,강철비,2017-12-14,2017-12-20,6 days 00:00:00.000000000,6,3643,32.282,2,988,31.4,2,567634,25.0,21.42,2,1055543000,17829970766,142017,2253052,5048460.0,0
1544,20170402,강철비,2017-12-14,2017-12-21,7 days 00:00:00.000000000,7,3477,31.905,2,944,32.2,2,540209,22.6,20.1,2,902201700,18732172466,122170,2375222,5048460.0,0
1545,20170402,강철비,2017-12-14,2017-12-22,8 days 00:00:00.000000000,8,3689,31.824,2,1005,33.1,2,566126,25.8,20.5,2,1195700446,19927872912,146049,2521271,5048460.0,0
1546,20170402,강철비,2017-12-14,2017-12-23,9 days 00:00:00.000000000,9,3564,28.219,2,970,29.9,2,546647,50.0,18.37,2,2279807110,22207680022,273400,2794671,5048460.0,0
1547,20170402,강철비,2017-12-14,2017-12-24,10 days 00:00:00.000000000,10,3399,26.41,2,925,28.2,2,519770,69.7,17.33,2,3032771600,25240451622,362188,3156859,5048460.0,0
1548,20170402,강철비,2017-12-14,2017-12-25,11 days 00:00:00.000000000,11,3197,25.521,2,901,27.3,2,485133,67.9,16.59,2,2715803400,27956255022,329396,3486255,5048460.0,0
1549,20170402,강철비,2017-12-14,2017-12-26,12 days 00:00:00.000000000,12,3388,28.827,2,909,30.2,2,504345,20.5,18.6,2,767703000,28723958022,103605,3589860,5048460.0,0
1550,20170402,강철비,2017-12-14,2017-12-27,13 days 00:00:00.000000000,13,1599,11.434,3,610,17.0,3,202311,37.6,7.37,3,457801400,29181759422,76078,3665938,5048460.0,0
1551,20170402,강철비,2017-12-14,2017-12-28,14 days 00:00:00.000000000,14,1512,10.793,3,579,16.3,3,191267,29.8,6.92,3,420062500,29601821922,56930,3722868,5048460.0,0
1552,20170402,강철비,2017-12-14,2017-12-29,15 days 00:00:00.000000000,15,1532,10.509,3,599,16.6,3,191010,37.0,6.7,3,579655990,30181477912,70645,3793513,5048460.0,0
1553,20170402,강철비,2017-12-14,2017-12-30,16 days 00:00:00.000000000,16,1446,9.507,3,569,15.8,3,175602,56.9,5.92,3,820374754,31001852666,99934,3893447,5048460.0,0
1554,20170402,강철비,2017-12-14,2017-12-31,17 days 00:00:00.000000000,17,1484,9.703,3,585,16.1,3,180568,66.9,6.07,3,993044900,31994897566,120846,4014293,5048460.0,0
1555,20170402,강철비,2017-12-14,2018-01-01,18 days 00:00:00.000000000,18,1451,9.851,3,602,16.7,3,178286,64.1,6.23,3,944228600,32939126166,114298,4128591,5048460.0,0
1556,20170402,강철비,2017-12-14,2018-01-02,19 days 00:00:00.000000000,19,1541,11.073,3,580,17.4,3,191207,25.2,6.93,3,358149600,33297275766,48122,4176713,5048460.0,0
1557,20170402,강철비,2017-12-14,2018-01-03,20 days 00:00:00.000000000,20,1225,10.765999999999998,3,518,18.0,3,153401,18.6,5.51,3,216057300,33513333066,28596,4205309,5048460.0,0
1558,20170402,강철비,2017-12-14,2018-01-04,21 days 00:00:00.000000000,21,1126,10.151,3,502,17.5,3,143020,17.9,5.1,3,193710700,33707043766,25610,4230919,5048460.0,0
1559,20170402,강철비,2017-12-14,2018-01-05,22 days 00:00:00.000000000,22,1081,9.656,3,495,17.4,3,133028,20.5,4.67,3,228568100,33935611866,27292,4258211,5048460.0,0
1560,20170402,강철비,2017-12-14,2018-01-06,23 days 00:00:00.000000000,23,943,8.231,3,457,15.5,3,114632,43.0,3.91,3,410684600,34346296466,49258,4307469,5048460.0,0
1561,20170402,강철비,2017-12-14,2018-01-07,24 days 00:00:00.000000000,24,914,8.103,3,449,15.4,3,111128,38.9,3.85,3,359118000,34705414466,43259,4350728,5048460.0,0
1562,20170402,강철비,2017-12-14,2018-01-08,25 days 00:00:00.000000000,25,1001,9.199,3,454,16.4,3,124729,14.1,4.51,3,132094200,34837508666,17562,4368290,5048460.0,0
1563,20170402,강철비,2017-12-14,2018-01-09,26 days 00:00:00.000000000,26,972,8.931000000000003,3,450,15.9,3,121033,13.5,4.39,3,122211800,34959720466,16294,4384584,5048460.0,0
1564,20170402,강철비,2017-12-14,2018-01-10,27 days 00:00:00.000000000,27,938,8.633,3,451,15.5,3,117074,13.2,4.29,3,114744300,35074464766,15391,4399975,5048460.0,0
1565,20170402,강철비,2017-12-14,2018-01-11,28 days 00:00:00.000000000,28,292,3.728,3,186,8.5,3,35661,15.1,1.28,3,40684000,35115148766,5400,4405375,5048460.0,0
1566,20170402,강철비,2017-12-14,2018-01-12,29 days 00:00:00.000000000,29,299,3.693,3,198,8.9,3,35761,19.9,1.27,3,58631900,35173780666,7118,4412493,5048460.0,0
1567,20170402,강철비,2017-12-14,2018-01-13,30 days 00:00:00.000000000,30,267,3.082,3,174,7.5,3,32159,40.3,1.1,3,107703300,35281483966,12962,4425455,5048460.0,0
1568,20170402,강철비,2017-12-14,2018-01-14,31 days 00:00:00.000000000,31,259,3.048,3,170,7.2,3,29446,36.6,1.03,3,89073700,35370557666,10776,4436231,5048460.0,0
1569,20170402,강철비,2017-12-14,2018-01-15,32 days 00:00:00.000000000,32,290,3.569,3,181,8.2,3,34060,14.1,1.25,3,36320100,35406877766,4808,4441039,5048460.0,0
1570,20170402,강철비,2017-12-14,2018-01-16,33 days 00:00:00.000000000,33,289,3.533,3,180,7.8,3,34116,12.7,1.26,3,32225100,35439102866,4348,4445387,5048460.0,0
1571,20170402,강철비,2017-12-14,2018-01-17,34 days 00:00:00.000000000,34,55,0.618,6,39,1.6,6,6016,11.7,0.22,6,4974200,35444077066,706,4446093,5048460.0,0
1572,20170402,강철비,2017-12-14,2018-01-18,35 days 00:00:00.000000000,35,46,0.521,8,32,1.3,7,4652,13.4,0.17,8,4212100,35448289166,625,4446718,5048460.0,0
1573,20170402,강철비,2017-12-14,2018-01-19,36 days 00:00:00.000000000,36,42,0.475,7,33,1.3,6,4248,13.1,0.15,7,4365300,35452654466,558,4447276,5048460.0,0
1574,20170402,강철비,2017-12-14,2018-01-20,37 days 00:00:00.000000000,37,41,0.47,7,34,1.4,6,4367,31.0,0.15,7,10384700,35463039166,1353,4448629,5048460.0,0
1575,20170402,강철비,2017-12-14,2018-01-21,38 days 00:00:00.000000000,38,43,0.506,7,37,1.5,6,4541,27.0,0.16,8,8728300,35471767466,1225,4449854,5048460.0,0
1576,20170402,강철비,2017-12-14,2018-01-22,39 days 00:00:00.000000000,39,40,0.473,8,29,1.2,7,4280,11.3,0.16,8,3372500,35475139966,485,4450339,5048460.0,0
1577,20170402,강철비,2017-12-14,2018-01-23,40 days 00:00:00.000000000,40,35,0.415,8,28,1.1,7,3812,9.7,0.14,8,2542000,35477681966,371,4450710,5048460.0,0
1578,20170402,강철비,2017-12-14,2018-01-24,41 days 00:00:00.000000000,41,5,0.057,12,4,0.1,14,702,4.8,0.02,12,254000,35477935966,34,4450744,5048460.0,0
1579,20170402,강철비,2017-12-14,2018-01-25,42 days 00:00:00.000000000,42,1,0.011,26,1,0.0,22,84,16.7,0.0,27,115000,35478050966,14,4450758,5048460.0,0
1580,20170402,강철비,2017-12-14,2018-01-26,43 days 00:00:00.000000000,43,1,0.011,27,1,0.0,23,84,15.5,0.0,30,120000,35478170966,13,4450771,5048460.0,0
1581,20170402,강철비,2017-12-14,2018-01-27,44 days 00:00:00.000000000,44,3,0.032,15,3,0.1,14,235,12.3,0.01,17,236000,35478406966,29,4450800,5048460.0,0
1582,20170402,강철비,2017-12-14,2018-01-28,45 days 00:00:00.000000000,45,3,0.033,15,2,0.1,17,243,27.2,0.01,16,601000,35479007966,66,4450866,5048460.0,0
1583,20170402,강철비,2017-12-14,2018-01-29,46 days 00:00:00.000000000,46,2,0.022,23,1,0.0,21,162,14.2,0.01,22,171000,35479178966,23,4450889,5048460.0,0
1584,20170402,강철비,2017-12-14,2018-01-30,47 days 00:00:00.000000000,47,3,0.033,21,2,0.1,21,320,29.4,0.01,24,529000,35479707966,94,4450983,5048460.0,0
1585,20170402,강철비,2017-12-14,2018-01-31,48 days 00:00:00.000000000,48,1,0.009000000000000001,28,1,0.0,21,84,13.1,0.0,29,95000,35479802966,11,4450994,5048460.0,0
1586,20170402,강철비,2017-12-14,2018-02-01,49 days 00:00:00.000000000,49,2,0.019,22,2,0.1,20,219,1.4,0.01,22,25000,35479827966,3,4450997,5048460.0,0
1587,20170402,강철비,2017-12-14,2018-02-02,50 days 00:00:00.000000000,50,1,0.009000000000000001,27,1,0.0,23,160,3.1,0.01,23,45000,35479872966,5,4451002,5048460.0,0
1588,20170402,강철비,2017-12-14,2018-02-03,51 days 00:00:00.000000000,51,2,0.019,19,2,0.1,17,360,15.3,0.01,17,504000,35480376966,55,4451057,5048460.0,0
1589,20170402,강철비,2017-12-14,2018-02-04,52 days 00:00:00.000000000,52,2,0.02,20,2,0.1,17,372,9.1,0.01,19,289000,35480665966,34,4451091,5048460.0,0
1590,20170402,강철비,2017-12-14,2018-02-05,53 days 00:00:00.000000000,53,1,0.011,25,1,0.0,22,298,3.7,0.01,20,70000,35480735966,11,4451102,5048460.0,0
1591,20170402,강철비,2017-12-14,2018-02-06,54 days 00:00:00.000000000,54,2,0.021,24,2,0.1,19,357,3.4,0.01,22,78000,35480813966,12,4451114,5048460.0,0
1592,20170402,강철비,2017-12-14,2018-02-07,55 days 00:00:00.000000000,55,1,0.011,23,1,0.0,21,84,4.8,0.0,28,34000,35480847966,4,4451118,5048460.0,0
1593,20170402,강철비,2017-12-14,2018-02-09,57 days 00:00:00.000000000,57,1,0.009000000000000001,27,1,0.0,25,226,2.7,0.01,20,51000,35480898966,6,4451124,5048460.0,0
1594,20170402,강철비,2017-12-14,2018-02-10,58 days 00:00:00.000000000,58,1,0.008,24,1,0.0,23,313,3.2,0.01,19,82000,35480980966,10,4451134,5048460.0,0
1595,20170402,강철비,2017-12-14,2018-02-11,59 days 00:00:00.000000000,59,1,0.009000000000000001,24,1,0.0,22,226,1.3,0.01,20,25000,35481005966,3,4451137,5048460.0,0
1596,20170402,강철비,2017-12-14,2018-02-12,60 days 00:00:00.000000000,60,1,0.009000000000000001,25,1,0.0,22,318,0.6,0.01,19,18000,35481023966,2,4451139,5048460.0,0
1597,20170402,강철비,2017-12-14,2018-02-13,61 days 00:00:00.000000000,61,1,0.009000000000000001,26,1,0.0,23,318,0.9,0.01,21,27000,35481050966,3,4451142,5048460.0,0
1598,20170402,강철비,2017-12-14,2018-02-19,67 days 00:00:00.000000000,67,58,0.655,8,40,1.5,8,7815,3.8,0.28,8,1559000,35482609966,296,4451438,5048460.0,0
1599,20170402,강철비,2017-12-14,2018-02-20,68 days 00:00:00.000000000,68,51,0.589,9,40,1.4,8,6839,3.0,0.25,9,1109500,35483719466,205,4451643,5048460.0,0
1600,20170402,강철비,2017-12-14,2018-02-21,69 days 00:00:00.000000000,69,48,0.591,8,37,1.4,8,6429,2.5,0.23,8,855000,35484574466,159,4451802,5048460.0,0
1601,20170402,강철비,2017-12-14,2018-02-22,70 days 00:00:00.000000000,70,40,0.5920000000000001,9,34,1.5,9,5092,4.4,0.19,9,1148000,35485722466,224,4452026,5048460.0,0
1602,20170402,강철비,2017-12-14,2018-02-23,71 days 00:00:00.000000000,71,44,0.657,9,31,1.4,9,5490,3.8,0.2,9,1125000,35486847466,206,4452232,5048460.0,0
1603,20170402,강철비,2017-12-14,2018-02-24,72 days 00:00:00.000000000,72,29,0.457,10,26,1.1,10,3617,4.4,0.12,10,868000,35487715466,159,4452391,5048460.0,0
1604,20170402,강철비,2017-12-14,2018-02-25,73 days 00:00:00.000000000,73,27,0.454,9,26,1.2,9,3337,3.3,0.12,9,591000,35488306466,109,4452500,5048460.0,0
1605,20170402,강철비,2017-12-14,2018-02-26,74 days 00:00:00.000000000,74,37,0.6509999999999999,9,31,1.5,9,4743,2.3,0.18,9,594000,35488900466,109,4452609,5048460.0,0
1606,20170402,강철비,2017-12-14,2018-02-27,75 days 00:00:00.000000000,75,31,0.5489999999999999,9,27,1.3,9,3810,3.0,0.14,9,595000,35489495466,115,4452724,5048460.0,0
1607,20170402,강철비,2017-12-14,2018-02-28,76 days 00:00:00.000000000,76,5,0.052000000000000005,16,5,0.2,14,599,2.7,0.02,14,81000,35489576466,16,4452740,5048460.0,0
1608,20170402,강철비,2017-12-14,2018-03-23,99 days 00:00:00.000000000,99,1,0.011,32,1,0.0,29,117,0.0,0.0,39,0,35489576466,0,4452740,5048460.0,0
1609,20170402,강철비,2017-12-14,2018-03-28,104 days 00:00:00.000000000,104,1,0.01,35,1,0.0,28,184,0.0,0.01,25,0,35489576466,0,4452740,5048460.0,0
1610,20170402,강철비,2017-12-14,2018-07-05,203 days 00:00:00.000000000,203,1,0.014,18,1,0.0,17,257,0.0,0.01,13,0,35489576466,0,4452740,5048460.0,0
1611,20170402,강철비,2017-12-14,2019-05-09,511 days 00:00:00.000000000,511,1,0.015,29,1,0.1,24,110,100.0,0.0,39,770000,35490346466,110,4452850,5048460.0,0
1612,20176104,그것만이 내 세상,2018-01-17,2017-12-28,-20 days +00:00:00.000000000,-20,1,0.006999999999999999,24,1,0.0,20,414,100.0,0.01,20,3312000,3312000,414,414,6817398.0,0
1613,20176104,그것만이 내 세상,2018-01-17,2018-01-03,-14 days +00:00:00.000000000,-14,7,0.062,9,6,0.2,9,1803,87.9,0.06,5,14246000,17558000,1584,1998,6817398.0,0
1614,20176104,그것만이 내 세상,2018-01-17,2018-01-07,-10 days +00:00:00.000000000,-10,1,0.009000000000000001,15,1,0.0,13,375,69.6,0.01,15,2610000,20168000,261,2259,6817398.0,0
1615,20176104,그것만이 내 세상,2018-01-17,2018-01-10,-7 days +00:00:00.000000000,-7,35,0.322,5,34,1.2,5,6479,97.4,0.24,5,51407000,71575000,6307,8566,6817398.0,0
1616,20176104,그것만이 내 세상,2018-01-17,2018-01-11,-6 days +00:00:00.000000000,-6,9,0.115,9,9,0.4,8,1685,98.0,0.06,9,13311000,84886000,1652,10218,6817398.0,0
1617,20176104,그것만이 내 세상,2018-01-17,2018-01-12,-5 days +00:00:00.000000000,-5,8,0.099,6,8,0.4,6,1789,100.0,0.06,6,16315000,101201000,1789,12007,6817398.0,0
1618,20176104,그것만이 내 세상,2018-01-17,2018-01-15,-2 days +00:00:00.000000000,-2,12,0.14800000000000002,7,12,0.5,7,2373,99.3,0.09,5,21013000,122214000,2357,14364,6817398.0,0
1619,20176104,그것만이 내 세상,2018-01-17,2018-01-16,-1 days +00:00:00.000000000,-1,55,0.672,4,55,2.4,4,10442,79.9,0.39,4,78678700,200892700,8343,22707,6817398.0,0
1620,20176104,그것만이 내 세상,2018-01-17,2018-01-17,0 days 00:00:00.000000000,0,3491,39.234,1,825,33.3,1,602104,21.1,22.02,1,964523300,1165416000,126797,149504,6817398.0,0
1621,20176104,그것만이 내 세상,2018-01-17,2018-01-18,1 days 00:00:00.000000000,1,3455,39.101,1,833,33.0,1,591116,19.1,21.47,1,856045100,2021461100,112992,262496,6817398.0,0
1622,20176104,그것만이 내 세상,2018-01-17,2018-01-19,2 days 00:00:00.000000000,2,3471,39.269,1,825,33.0,1,585535,22.1,20.9,1,1089467942,3110929042,129275,391771,6817398.0,0
1623,20176104,그것만이 내 세상,2018-01-17,2018-01-20,3 days 00:00:00.000000000,3,3490,39.973,1,856,34.3,1,579399,44.8,20.05,1,2185637448,5296566490,259762,651533,6817398.0,0
1624,20176104,그것만이 내 세상,2018-01-17,2018-01-21,4 days 00:00:00.000000000,4,3423,40.294,1,861,34.6,1,565678,45.8,20.06,1,2183094200,7479660690,258836,910369,6817398.0,0
1625,20176104,그것만이 내 세상,2018-01-17,2018-01-22,5 days 00:00:00.000000000,5,3455,40.868,1,843,35.0,1,571833,17.6,21.17,1,770551400,8250212090,100645,1011014,6817398.0,0
1626,20176104,그것만이 내 세상,2018-01-17,2018-01-23,6 days 00:00:00.000000000,6,3485,41.32100000000001,1,862,35.0,1,577563,17.9,21.45,1,787874300,9038086390,103234,1114248,6817398.0,0
1627,20176104,그것만이 내 세상,2018-01-17,2018-01-24,7 days 00:00:00.000000000,7,3020,34.597,1,754,27.0,1,544818,17.0,19.33,1,711562900,9749649290,92672,1206920,6817398.0,0
1628,20176104,그것만이 내 세상,2018-01-17,2018-01-25,8 days 00:00:00.000000000,8,3115,35.772,1,791,26.9,1,571106,17.2,20.03,1,756427000,10506076290,98162,1305082,6817398.0,0
1629,20176104,그것만이 내 세상,2018-01-17,2018-01-26,9 days 00:00:00.000000000,9,3349,37.621,1,839,28.0,1,620154,18.9,21.56,1,992149124,11498225414,117046,1422128,6817398.0,0
1630,20176104,그것만이 내 세상,2018-01-17,2018-01-27,10 days 00:00:00.000000000,10,3844,41.209,1,951,29.1,1,732748,38.2,24.45,1,2368280238,13866505652,279702,1701830,6817398.0,0
